compound_row_id	compound_class	candidate_protein_id	domain_family	n_domain_hits	tier	has_bgc_context	is_cross_ref_confirmed	is_extracellular	compound_log2fc	compound_q_value
9519.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
9519.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.393373200760376	4.144116547549888e-05
3130.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
3130.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.329610271539625	0.0057514615625388
5257.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
5257.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.30965886202164	0.0001172264475461
6651.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6651.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.26827533829884	0.0027400910697369
6560.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
6560.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.26731010559729	4.144116547549888e-05
9398.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
9398.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.259792752788016	0.0008437110974807
4527.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
4527.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.21361960837393	0.0027400910697369
18494.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
18494.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.178180720754224	5.960954998486231e-05
9784.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9784.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.15624445793594	0.0001172264475461
9803.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
9803.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.15134069168826	4.144116547549888e-05
6752.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
6752.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.09668563489777	0.007906607311986
3120.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
3120.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.078122192521768	0.0015240284071702
8816.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
8816.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.055539753538188	4.144116547549888e-05
14969.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_016718-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_017191-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
14969.0	Amino acids and Peptides	F61BA062_019490-T1	nrps	1	2	False	True	False	24.040973662675608	0.0002374901889848
6313.0	Amino acids and Peptides	F61BA062_000297-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_000556-T1	nrps	3	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_000844-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_002046-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_003085-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_003784-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_003839-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_004909-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_010221-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_011370-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_012707-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_013454-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
6313.0	Amino acids and Peptides	F61BA062_016637-T1	nrps	1	2	False	True	False	24.0227974846762	0.0057514615625388
